    2.4331	    1.1301
    2.5686	    1.0784
    2.8209	    1.0300
    2.6110	    1.3272
    1.3605	    0.8720
    1.7724	    1.1139
    2.1449	    1.4982
    3.0708	    1.4558
    3.3755	    1.7044
    2.9085	    1.9678
    3.2403	    1.9906
    2.2359	    1.7850
    2.1158	    1.7468
    1.9418	    1.5357
    2.2432	    1.8778
    2.4658	    2.0800
    2.7158	    2.3066
    2.7732	    2.3552
    2.8447	    2.4070
    2.7858	    2.3813
    2.8273	    2.4170
    2.8306	    2.4199
    2.8552	    2.4263
    2.7786	    2.3525
    2.8946	    2.4254
    2.8443	    2.3740
    2.8938	    2.3850
    2.8904	    2.3692
    2.9231	    2.3527
    2.9149	    2.3008
    2.8681	    2.2282
    2.9253	    2.1838
    2.8796	    2.0425
    2.7877	    1.9376
    2.7588	    1.8476
    2.7270	    1.7468
    2.7787	    1.7047
    2.7853	    1.5829
    2.8575	    1.4162
    2.8354	    1.3331
    2.7490	    1.2955
    2.7070	    1.2985
    2.7675	    1.2576
    2.7606	    1.2313
    2.7033	    1.2580
    2.7485	    1.4363
    2.7877	    1.5043
    2.7186	    1.6044
    2.5250	    1.7560
    2.4975	    1.8284
    2.4802	    1.8801
    2.5947	    1.9893
    2.5869	    2.0832
    2.7439	    2.1920
    2.7008	    2.1834
    2.6520	    2.1841
    2.7672	    2.2340
    2.7027	    2.2444
    2.6315	    2.2082
    2.8170	    2.3507
    2.8914	    2.4137
    2.9983	    2.5041
    2.9207	    2.4568
    3.0597	    2.5663
    3.1759	    2.6859
    3.0722	    2.6078
    3.2306	    2.7486
    3.2785	    2.7703
    3.3994	    2.8789
    3.6665	    3.1004
    3.9154	    3.2964
    4.0897	    3.4615
    4.3205	    3.6793
    4.4309	    3.7198
    4.7138	    3.9380
    4.6774	    3.9318
    4.9106	    4.1185
    5.1351	    4.2974
    5.5222	    4.6114
    5.7110	    4.7135
    6.0872	    4.8434
    6.3398	    5.0667
    6.5225	    5.1930
    6.8826	    5.6142
    7.0560	    5.7625
    6.8575	    5.6948
    7.1081	    5.9221
    7.1886	    6.1161
    7.3359	    6.2372
    7.7660	    6.6679
    7.8364	    6.7418
    7.7346	    6.6943
    7.7303	    6.6911
    7.7203	    6.6811
    7.6828	    6.6521
    7.9845	    6.9127
    7.9747	    6.9025
    7.3489	    6.3457
    7.4212	    6.3949
    7.4749	    6.4275
    7.4311	    6.4092
    7.3723	    6.3294
    7.3246	    6.2721
    7.2344	    6.1577
    7.0555	    5.9711
    6.9054	    5.8917
    6.7995	    5.7832
    6.6613	    5.6502
    6.2939	    5.3355
    6.2843	    5.3428
    6.0772	    5.1848
    5.7347	    4.8609
    5.6213	    4.7045
    5.5458	    4.6500
    5.4040	    4.5977
    5.3582	    4.5885
    5.2655	    4.4860
    4.9567	    4.1906
    4.7203	    3.9770
    4.6298	    3.8952
    4.5618	    3.8318
    4.3785	    3.6520
    4.2012	    3.5119
    4.2219	    3.5570
    4.0461	    3.3622
    3.9449	    3.3083
    3.8416	    3.1891
    3.6372	    3.0235
    3.5135	    2.9182
    3.4641	    2.8750
    3.3833	    2.8557
    3.2303	    2.7383
    3.1629	    2.6901
    3.0426	    2.5832
    2.9481	    2.4975
    2.8916	    2.4468
    2.7866	    2.3596
    2.6738	    2.2561
    2.5683	    2.1523
    2.5175	    2.1088
    2.4689	    2.0724
    2.3731	    1.9780
    2.3333	    1.9288
    2.2106	    1.8044
    2.0682	    1.6909
    1.9361	    1.5763
    1.8320	    1.5178
    1.7550	    1.4533
    1.7121	    1.4184
    1.7071	    1.4144
    1.6298	    1.3436
    1.4821	    1.2218
    1.4448	    1.2019
    1.3669	    1.1599
    1.2939	    1.1033
    1.1721	    1.0123
    1.1184	    0.9656
    1.0476	    0.9025
    0.9735	    0.8408
    0.9465	    0.8171
    0.9126	    0.7863
    0.8793	    0.7566
    0.8472	    0.7273
    0.7821	    0.6693
    0.7874	    0.6726
    0.7512	    0.6457
    0.7406	    0.6354
    0.7302	    0.6251
    0.7188	    0.6161
    0.6979	    0.5969
    0.7023	    0.6008
    0.7011	    0.5990
    0.7137	    0.6078
    0.7117	    0.6032
    0.7272	    0.6139
    0.7291	    0.6145
    0.7234	    0.6047
    0.7499	    0.6245
    0.7545	    0.6253
    0.7765	    0.6389
    0.7836	    0.6421
    0.7932	    0.6443
    0.8001	    0.6414
    0.8015	    0.6406
    0.8037	    0.6401
    0.8142	    0.6402
    0.8253	    0.6417
    0.8316	    0.6407
    0.8458	    0.6388
    0.8617	    0.6394
    0.8767	    0.6517
    0.8772	    0.6477
    0.8995	    0.6557
    0.9104	    0.6556
    0.9017	    0.6559
    0.9285	    0.6721
    0.9406	    0.6816
    0.9576	    0.6771
    0.9801	    0.6957
    1.0168	    0.7196
    1.0189	    0.7464
    1.0251	    0.7584
    1.0282	    0.7685
    1.0599	    0.7757
    1.0847	    0.8229
    1.1223	    0.8478
    1.1567	    0.8739
    1.1482	    0.8736
    1.1690	    0.8877
    1.2027	    0.9128
    1.2034	    0.9196
    1.2207	    0.9158
    1.1938	    0.9350
    1.2312	    0.9702
    1.2303	    0.9699
    1.2616	    1.0058
    1.2663	    1.0227
    1.2713	    1.0341
    1.2876	    1.0509
    1.3043	    1.0707
    1.2855	    1.0590
    1.3136	    1.0824
    1.3372	    1.1151
    1.3080	    1.0939
    1.3273	    1.1106
    1.3237	    1.1074
    1.3223	    1.1086
    1.3339	    1.1296
    1.3675	    1.1624
    1.3687	    1.1649
    1.3777	    1.1776
    1.3865	    1.1869
    1.3866	    1.1878
    1.3876	    1.1918
    1.3962	    1.1996
    1.4090	    1.2133
    1.4326	    1.2324
    1.4185	    1.2232
    1.4058	    1.2122
    1.4013	    1.2084
    1.3971	    1.2049
    1.4166	    1.2234
    1.4289	    1.2361
    1.4336	    1.2401
    1.4613	    1.2649
    1.4750	    1.2772
    1.4679	    1.2712
    1.4829	    1.2842
    1.4880	    1.2886
    1.5029	    1.3015
    1.5018	    1.3004
    1.4849	    1.2852
    1.4995	    1.2981
    1.4914	    1.2915
    1.4927	    1.2926
    1.5035	    1.3017
    1.4998	    1.2985
    1.4906	    1.2901
    1.4935	    1.2924
    1.4973	    1.2949
    1.5062	    1.3032
    1.5416	    1.3325
    1.5375	    1.3278
    1.5203	    1.3131
    1.5121	    1.3040
    1.5026	    1.2956
    1.4965	    1.2925
    1.5025	    1.2944
    1.5115	    1.3000
    1.4991	    1.2917
    1.5055	    1.2977
    1.4993	    1.2920
    1.5015	    1.2938
    1.5176	    1.3070
    1.5054	    1.2978
    1.5111	    1.3035
    1.5195	    1.3088
    1.5222	    1.3131
    1.5300	    1.3199
    1.5127	    1.3062
    1.5161	    1.3095
    1.5266	    1.3187
    1.5204	    1.3130
    1.5169	    1.3109
    1.5156	    1.3095
    1.5309	    1.3217
    1.5207	    1.3137
    1.5208	    1.3124
    1.5317	    1.3223
    1.5375	    1.3281
    1.5231	    1.3152
    1.5434	    1.3316
    1.5500	    1.3372
    1.5773	    1.3603
    1.5914	    1.3721
    1.5935	    1.3741
    1.5922	    1.3724
    1.5802	    1.3619
    1.5901	    1.3716
    1.5742	    1.3563
    1.5796	    1.3605
    1.5860	    1.3645
    1.5927	    1.3702
    1.6080	    1.3802
    1.6079	    1.3809
    1.6080	    1.3810
    1.5914	    1.3675
    1.6074	    1.3833
    1.6265	    1.4002
    1.6399	    1.4128
    1.6373	    1.4132
    1.6487	    1.4219
    1.6389	    1.4134
    1.6352	    1.4112
    1.6423	    1.4180
    1.6460	    1.4201
    1.6519	    1.4235
    1.6473	    1.4184
    1.6813	    1.4488
    1.6966	    1.4623
    1.6833	    1.4509
    1.6847	    1.4499
    1.6766	    1.4411
    1.6764	    1.4406
    1.6810	    1.4439
    1.6792	    1.4429
    1.6979	    1.4617
    1.6933	    1.4579
    1.6872	    1.4509
    1.6813	    1.4468
    1.6882	    1.4539
    1.6908	    1.4568
    1.7067	    1.4694
    1.7181	    1.4802
    1.7026	    1.4669
    1.7228	    1.4829
    1.7108	    1.4734
    1.7081	    1.4708
    1.7212	    1.4816
    1.7241	    1.4839
    1.7318	    1.4905
    1.7395	    1.4949
    1.7519	    1.5049
    1.7581	    1.5096
    1.7451	    1.4998
    1.7552	    1.5082
    1.7513	    1.5054
    1.7456	    1.4980
    1.7399	    1.4929
    1.7485	    1.5015
