    2.5556	    1.7899
    2.4864	    1.7420
    1.9027	    1.3299
    3.7080	    2.2237
    1.7870	    1.2222
    4.5665	    1.4495
    3.2956	    1.6522
    2.1092	    1.4538
    1.8299	    1.5846
    2.3062	    1.9894
    2.5896	    2.0505
    3.2753	    2.7524
    2.4298	    2.0883
    2.5374	    2.1921
    2.5237	    2.1771
    4.0455	    3.3940
    3.6772	    3.1167
    3.4477	    2.8926
    3.8037	    3.1180
    3.8121	    2.9568
    3.4611	    2.4121
    3.9820	    3.0051
    3.4985	    2.8918
    3.3178	    2.8354
    2.7023	    2.3104
    3.0800	    2.3635
    2.4873	    1.9201
    2.5085	    1.9991
    2.5187	    1.9967
    2.3524	    1.5674
    2.2974	    1.6249
    2.1742	    1.5661
    1.8147	    1.3858
    1.7373	    1.3437
    1.4864	    1.1525
    1.4560	    1.1218
    1.3911	    1.0908
    1.3587	    1.0754
    1.2971	    1.0143
    1.3723	    1.0455
    1.4692	    1.0536
    1.4151	    1.0823
    1.5045	    1.0937
    1.5835	    1.2173
    1.4862	    1.1322
    1.5316	    1.1729
    1.5800	    1.1774
    1.5854	    1.2233
    1.4071	    1.0292
    1.4742	    1.0024
    1.4228	    1.0461
    1.4370	    1.0918
    1.4737	    1.1059
    1.3150	    1.0861
    1.3935	    1.1375
    1.4471	    1.1560
    1.4491	    1.1936
    1.4394	    1.1898
    1.4005	    1.1807
    1.4013	    1.1679
    1.5314	    1.2929
    1.6289	    1.3940
    1.6355	    1.4012
    1.5637	    1.3512
    1.5164	    1.3127
    1.5213	    1.3135
    1.4946	    1.2878
    1.5583	    1.3442
    1.4896	    1.2880
    1.4568	    1.2543
    1.4231	    1.2257
    1.3436	    1.1566
    1.3416	    1.1505
    1.3389	    1.1266
    1.3665	    1.1606
    1.3343	    1.1279
    1.2854	    1.0911
    1.2628	    1.0727
    1.2162	    1.0390
    1.3296	    1.1185
    1.3393	    1.1077
    1.3515	    1.1219
    1.3498	    1.1115
    1.3031	    1.0649
    1.3183	    1.0717
    1.2919	    1.0337
    1.2721	    1.0206
    1.2344	    0.9977
    1.2049	    0.9623
    1.2970	    1.0222
    1.2645	    1.0070
    1.2847	    1.0288
    1.2871	    1.0282
    1.3101	    1.0558
    1.2747	    1.0160
    1.2757	    0.9920
    1.2114	    0.9505
    1.1993	    0.9519
    1.1850	    0.9194
    1.1631	    0.9293
    1.1500	    0.9149
    1.1490	    0.9200
    1.1725	    0.9555
    1.1720	    0.9483
    1.1669	    0.9622
    1.1771	    0.9771
    1.1686	    0.9621
    1.1524	    0.9502
    1.1739	    0.9413
    1.1929	    0.9595
    1.1926	    0.9535
    1.2317	    0.9715
    1.2619	    1.0068
    1.2244	    0.9781
    1.2465	    0.9860
    1.2470	    0.9773
    1.2363	    0.9815
    1.2014	    0.9648
    1.1934	    0.9759
    1.2080	    0.9818
    1.2226	    0.9986
    1.2547	    1.0199
    1.2577	    1.0089
    1.2888	    1.0235
    1.3630	    1.0650
    1.3515	    1.0623
    1.3699	    1.0822
    1.3854	    1.0853
    1.3726	    1.0982
    1.3492	    1.0684
    1.3369	    1.0530
    1.3235	    1.0427
    1.3036	    1.0425
    1.3046	    1.0643
    1.2784	    1.0533
    1.2972	    1.0715
    1.2836	    1.0716
    1.2780	    1.0672
    1.2943	    1.0563
    1.2912	    1.0515
    1.2783	    1.0439
    1.2814	    1.0346
    1.2406	    1.0157
    1.2284	    1.0089
    1.2382	    1.0074
