    2.2559	    0.3696
    3.5755	    1.3399
    3.1118	    2.2323
    1.1874	    0.5963
    1.2053	    0.7313
    1.4065	    0.7744
    1.2333	    0.6541
    2.8547	    1.2727
    2.3258	    0.5978
    2.0272	    0.2687
    1.5314	    0.9316
    1.2418	    0.7523
    1.1365	    0.6962
    1.1595	    0.6002
    1.1871	    0.4782
    1.6819	    0.8642
    1.5130	    0.9098
    1.4669	    0.9062
    1.3557	    0.8205
    1.3618	    0.7968
    1.2567	    0.7628
    1.1620	    0.6830
    1.3301	    0.7180
    1.5192	    0.8279
    1.4643	    0.8522
    1.4472	    0.8357
    1.3333	    0.8185
    1.3527	    0.8200
    1.4356	    0.9218
    1.6342	    0.9625
    1.5995	    0.9767
    1.5951	    0.9205
    1.7832	    1.0215
    1.8826	    1.0077
    1.8248	    1.0471
    1.7750	    1.0067
    1.6765	    1.0293
    1.6156	    1.0146
    1.7953	    1.0695
    1.8662	    1.1149
    1.8460	    1.1437
    1.9445	    1.2139
    1.8782	    1.1960
    1.9547	    1.2310
    1.8801	    1.1942
    1.8073	    1.1744
    1.8818	    1.2124
    1.9369	    1.2505
    2.1185	    1.2947
    2.1448	    1.3073
    2.2967	    1.4058
    2.2561	    1.2826
    2.3206	    1.2928
    2.4330	    1.2630
    2.5702	    1.3996
    2.6762	    1.2384
    2.8253	    1.2553
    2.9834	    1.5096
    3.1322	    1.6142
    3.1329	    1.6697
    3.0527	    1.6682
    3.1728	    1.7831
    3.2295	    1.7627
    3.2806	    1.6374
    3.3422	    1.3722
    3.5800	    1.0323
    3.4941	    1.2458
    3.4795	    1.6212
    3.3458	    1.7307
    3.4728	    1.9850
    3.4542	    1.9936
    3.4923	    1.9812
    3.5108	    1.9270
    3.4126	    1.9035
    3.2137	    1.7452
    3.0701	    1.6679
    3.1495	    1.7600
    2.9188	    1.5432
    2.9394	    1.5112
    3.0312	    1.6105
    3.0572	    1.6086
    3.1728	    1.6772
    3.2570	    1.7033
    3.1352	    1.6671
    3.1645	    1.7396
    3.0288	    1.7078
    3.0541	    1.7903
    3.0296	    1.6793
    3.1799	    1.7264
    3.2165	    1.8519
    3.3396	    1.9187
    3.4498	    1.9918
    3.6671	    2.0440
    3.5875	    1.9686
    3.6924	    1.9174
    3.7485	    2.0042
    3.7727	    2.0314
    3.8184	    2.0837
    3.7897	    2.0866
    3.8209	    2.0922
    3.7559	    2.0664
    3.7326	    2.0810
    3.6498	    2.0881
    3.6104	    2.0759
    3.5320	    1.9986
    3.5821	    1.9241
    3.4611	    1.9909
    3.4648	    2.0620
    3.4342	    2.0369
    3.3612	    2.0451
    3.3288	    2.0258
    3.2849	    1.9628
    3.1883	    1.8974
    3.1229	    1.8582
    3.0289	    1.8562
    2.9710	    1.8399
    2.8953	    1.8346
    2.8945	    1.8230
    2.9146	    1.8704
    2.8948	    1.8602
    2.8484	    1.8502
    2.8015	    1.8147
    2.6546	    1.7426
    2.6882	    1.7740
    2.7051	    1.7782
    2.6784	    1.7502
    2.7614	    1.8103
    2.7785	    1.8188
    2.7980	    1.8276
    2.8400	    1.8697
    2.8629	    1.8805
    2.8586	    1.8708
    2.8625	    1.8621
    2.9317	    1.9015
    2.9270	    1.8915
    2.9717	    1.9247
    2.9956	    1.9545
    3.0142	    1.9822
    2.9792	    1.9665
    2.9442	    1.9444
    2.9067	    1.9250
    2.9133	    1.9335
    2.9378	    1.9496
    2.9105	    1.9303
    2.9028	    1.9175
    2.8593	    1.8963
    2.8552	    1.8955
    2.8304	    1.8815
    2.8477	    1.8845
    2.7659	    1.8306
    2.7760	    1.8408
    2.7658	    1.8330
    2.7623	    1.8292
    2.7330	    1.8117
    2.7900	    1.8442
    2.8399	    1.8711
    2.8426	    1.8611
    2.8272	    1.8506
    2.8467	    1.8705
    2.7988	    1.8283
    2.7856	    1.8270
    2.7797	    1.8237
    2.7470	    1.8001
    2.7408	    1.7879
    2.7550	    1.7854
    2.7379	    1.7742
    2.7418	    1.7688
    2.7543	    1.7721
    2.6853	    1.7279
    2.7131	    1.7419
    2.6821	    1.7219
    2.6474	    1.6961
    2.6771	    1.6934
    2.6985	    1.7066
    2.7002	    1.7044
    2.6795	    1.6715
    2.7104	    1.6824
    2.7046	    1.6724
    2.7071	    1.6682
    2.6343	    1.6287
    2.6511	    1.6468
    2.6292	    1.6113
    2.6548	    1.6033
    2.6656	    1.6042
    2.7282	    1.6413
    2.7492	    1.6699
    2.7998	    1.7077
    2.8335	    1.7358
    2.8724	    1.7505
    2.8503	    1.7454
    2.8999	    1.7666
    2.9101	    1.7635
    2.9018	    1.7396
    2.8976	    1.7528
    2.8877	    1.7752
    2.8401	    1.7492
    2.8153	    1.7320
    2.8533	    1.7578
    2.8827	    1.7699
    2.8366	    1.7490
    2.8275	    1.7633
    2.7926	    1.7409
    2.7807	    1.7133
    2.7951	    1.7186
    2.7106	    1.6734
    2.6993	    1.6364
    2.7073	    1.6338
    2.6782	    1.6180
    2.6612	    1.5964
    2.6390	    1.5924
    2.6300	    1.5665
    2.5880	    1.5316
    2.5784	    1.4911
    2.5464	    1.4857
    2.5137	    1.4550
    2.5394	    1.4306
    2.5231	    1.4384
    2.4647	    1.3906
    2.4188	    1.3708
    2.3837	    1.3389
    2.3085	    1.2745
    2.2550	    1.2444
    2.2452	    1.2551
    2.1968	    1.2172
    2.1803	    1.1869
    2.1778	    1.1811
    2.1481	    1.1797
    2.1190	    1.1432
    2.0615	    1.1200
    2.0113	    1.0962
    1.9887	    1.0888
    1.9622	    1.0707
    1.8883	    1.0506
    1.8641	    1.0290
    1.8385	    1.0169
    1.8081	    0.9927
    1.7837	    0.9611
    1.7443	    0.9344
    1.7280	    0.9059
    1.7162	    0.8731
    1.6865	    0.8536
    1.6799	    0.8514
    1.6824	    0.8410
    1.6629	    0.8340
    1.6303	    0.8093
    1.5988	    0.8208
    1.5814	    0.7966
    1.5863	    0.8099
    1.5642	    0.8107
    1.5365	    0.7969
    1.5118	    0.7753
    1.5026	    0.7824
    1.4929	    0.7610
    1.4452	    0.7439
    1.4281	    0.7329
    1.4158	    0.7234
    1.4245	    0.7284
    1.4083	    0.7154
    1.4079	    0.7022
    1.3984	    0.7034
    1.3965	    0.7045
    1.3463	    0.6840
    1.3375	    0.6808
    1.3248	    0.6761
    1.2994	    0.6661
    1.2748	    0.6557
    1.2448	    0.6460
    1.2313	    0.6358
    1.2078	    0.6266
    1.1960	    0.6113
    1.1959	    0.6061
    1.1849	    0.5934
    1.1769	    0.5761
    1.1771	    0.5753
    1.1856	    0.5680
    1.1923	    0.5730
    1.1889	    0.5689
    1.1815	    0.5702
    1.1768	    0.5680
    1.1744	    0.5699
    1.1812	    0.5712
    1.1851	    0.5767
    1.1825	    0.5751
    1.1667	    0.5724
    1.1706	    0.5683
    1.1672	    0.5597
    1.1640	    0.5487
    1.1768	    0.5501
    1.1729	    0.5480
    1.1724	    0.5496
    1.1685	    0.5422
    1.1634	    0.5477
    1.1750	    0.5446
    1.1821	    0.5411
    1.1723	    0.5515
    1.1582	    0.5450
    1.1595	    0.5497
    1.1602	    0.5531
    1.1603	    0.5530
    1.1644	    0.5576
    1.1603	    0.5549
    1.1629	    0.5524
    1.1697	    0.5615
    1.1727	    0.5606
    1.1713	    0.5570
    1.1628	    0.5554
    1.1711	    0.5571
    1.1719	    0.5595
    1.1764	    0.5658
    1.1746	    0.5648
    1.1806	    0.5612
    1.1869	    0.5618
    1.1733	    0.5586
    1.1798	    0.5521
    1.1857	    0.5475
    1.1790	    0.5532
    1.1776	    0.5552
    1.1788	    0.5542
    1.1876	    0.5659
    1.1907	    0.5712
    1.1927	    0.5728
    1.1956	    0.5785
    1.1945	    0.5908
    1.1826	    0.6011
    1.1866	    0.6078
    1.1948	    0.6198
    1.1901	    0.6231
    1.1942	    0.6234
    1.2095	    0.6317
    1.2144	    0.6323
    1.2343	    0.6462
    1.2378	    0.6517
    1.2402	    0.6601
    1.2617	    0.6695
    1.2936	    0.6942
    1.3134	    0.7094
    1.3181	    0.7185
    1.3468	    0.7364
    1.3579	    0.7505
    1.3615	    0.7508
    1.3665	    0.7594
    1.3725	    0.7658
    1.3814	    0.7823
    1.4008	    0.8005
    1.4025	    0.8090
    1.4025	    0.8155
    1.3994	    0.8142
    1.4014	    0.8261
    1.4115	    0.8324
    1.4231	    0.8432
    1.4224	    0.8461
    1.4361	    0.8555
    1.4485	    0.8604
    1.4426	    0.8577
    1.4415	    0.8595
    1.4449	    0.8623
    1.4706	    0.8769
    1.4705	    0.8770
    1.4765	    0.8886
    1.4807	    0.8949
    1.4930	    0.9050
    1.5051	    0.9212
    1.5126	    0.9248
    1.5287	    0.9341
    1.5392	    0.9424
    1.5558	    0.9562
    1.5526	    0.9532
    1.5614	    0.9623
    1.5581	    0.9685
    1.5588	    0.9742
    1.5720	    0.9850
    1.5795	    0.9838
    1.6018	    0.9992
    1.5998	    1.0003
    1.5971	    1.0023
    1.6008	    1.0026
    1.6072	    1.0069
    1.6191	    1.0146
    1.6416	    1.0311
    1.6557	    1.0466
    1.6651	    1.0477
    1.6708	    1.0563
    1.6808	    1.0652
    1.6832	    1.0689
    1.6871	    1.0710
    1.6980	    1.0794
    1.7010	    1.0815
    1.7109	    1.0853
    1.7118	    1.0864
    1.7284	    1.0969
    1.7488	    1.1148
    1.7384	    1.1197
    1.7372	    1.1202
    1.7460	    1.1289
    1.7506	    1.1328
    1.7567	    1.1327
    1.7517	    1.1337
    1.7724	    1.1454
    1.7748	    1.1484
    1.7813	    1.1533
    1.7817	    1.1521
    1.7758	    1.1458
    1.7869	    1.1517
    1.7826	    1.1508
    1.7876	    1.1568
    1.7977	    1.1636
    1.8032	    1.1665
    1.8001	    1.1669
    1.8079	    1.1731
    1.8067	    1.1741
    1.8131	    1.1800
    1.8161	    1.1864
    1.8211	    1.1908
    1.8208	    1.1889
    1.8195	    1.1880
    1.8238	    1.1912
    1.8128	    1.1853
    1.7981	    1.1758
    1.7928	    1.1747
    1.7904	    1.1732
    1.7885	    1.1722
    1.7766	    1.1643
    1.7669	    1.1586
    1.7634	    1.1537
    1.7713	    1.1583
    1.7652	    1.1521
    1.7644	    1.1509
    1.7685	    1.1550
    1.7778	    1.1583
    1.7762	    1.1575
    1.7828	    1.1612
    1.7926	    1.1685
    1.7885	    1.1650
    1.7572	    1.1464
    1.7579	    1.1458
    1.7613	    1.1491
    1.7577	    1.1474
    1.7601	    1.1479
    1.7487	    1.1416
    1.7490	    1.1418
    1.7522	    1.1463
    1.7517	    1.1454
    1.7504	    1.1454
    1.7435	    1.1409
    1.7429	    1.1439
    1.7412	    1.1433
    1.7400	    1.1449
    1.7336	    1.1422
    1.7242	    1.1362
    1.7214	    1.1337
    1.7074	    1.1263
    1.7058	    1.1253
    1.6979	    1.1207
    1.6949	    1.1186
    1.6982	    1.1230
    1.6907	    1.1173
    1.6805	    1.1111
    1.6752	    1.1081
    1.6610	    1.0984
    1.6474	    1.0886
    1.6480	    1.0881
    1.6432	    1.0859
    1.6302	    1.0759
    1.6167	    1.0662
    1.6174	    1.0653
    1.6102	    1.0615
    1.5951	    1.0530
    1.5950	    1.0538
    1.5944	    1.0530
    1.5963	    1.0548
    1.5999	    1.0583
    1.5980	    1.0573
    1.6040	    1.0600
    1.6030	    1.0590
    1.5953	    1.0538
    1.5896	    1.0505
    1.5863	    1.0473
    1.5804	    1.0439
    1.5785	    1.0418
    1.5719	    1.0376
    1.5631	    1.0313
    1.5545	    1.0259
    1.5536	    1.0260
    1.5527	    1.0253
    1.5550	    1.0279
    1.5580	    1.0302
    1.5559	    1.0294
