    3.3910	    1.9029
    3.3786	    1.9271
    1.6776	    1.4202
    1.0194	    0.9930
    1.7372	    2.1937
    1.1354	    1.2562
    0.9308	    1.2900
    1.0676	    1.4182
    1.1278	    1.5415
    1.0239	    1.4388
    1.1432	    1.5881
    1.2335	    1.7058
    1.5381	    2.0351
    1.9375	    2.5397
    1.9519	    2.5833
    2.6745	    3.3159
    2.2718	    2.9422
    2.4737	    3.2837
    2.7134	    3.5568
    2.5981	    3.5900
    2.5480	    3.4702
    2.6343	    3.6300
    2.6698	    3.6492
    2.4024	    3.3473
    2.9848	    3.8720
    3.7790	    4.6555
    4.6308	    5.5523
    4.4782	    5.3241
    4.4759	    5.1809
    5.8487	    5.9266
    5.2607	    5.6036
    4.5210	    4.8041
    3.6075	    3.9568
    3.9451	    3.8472
    4.1706	    3.9363
    3.8769	    3.8780
    4.3126	    4.1245
    4.2603	    4.1043
    4.6618	    4.1861
    4.4792	    4.0930
    3.6024	    3.7271
    4.0151	    3.9109
    3.6535	    3.6948
    3.2891	    3.6315
    3.5705	    3.9056
    3.3130	    3.8816
    3.1354	    3.7902
    2.8591	    3.5975
    2.7557	    3.4798
    3.1277	    3.9744
    3.3537	    4.3298
    3.5375	    4.5385
    3.4739	    4.5574
    3.3161	    4.5288
    3.4333	    4.6606
    3.3699	    4.6053
    3.2563	    4.5083
    3.0015	    4.0197
    2.7973	    3.8189
    2.9996	    4.0853
    2.8644	    3.9408
    2.7432	    3.7993
    2.5107	    3.4850
    2.6734	    3.6669
    2.4301	    3.3635
    2.2856	    3.1634
    2.1788	    3.0406
    2.0520	    2.8640
    1.9395	    2.7156
    1.9415	    2.7152
    1.9830	    2.7307
    2.1108	    2.9229
    2.0655	    2.9006
    1.9545	    2.7560
    2.0097	    2.8341
    1.9152	    2.6989
    1.9442	    2.7417
    2.0126	    2.8348
    2.1108	    2.9767
    2.0985	    2.9671
    2.1666	    3.0597
    2.2196	    3.1364
    2.1814	    3.0842
    2.2986	    3.2503
    2.4031	    3.3976
    2.6072	    3.6859
    2.5332	    3.5802
    2.6272	    3.7109
    2.6890	    3.8023
    2.6088	    3.6888
    2.7062	    3.8228
    2.6168	    3.6986
    2.9233	    4.1235
    2.8773	    4.0637
    2.8807	    4.0662
    2.9680	    4.1838
    2.9458	    4.1476
    2.9138	    4.1132
    2.8457	    4.0134
    2.8304	    3.9800
    2.7195	    3.8411
    2.6601	    3.7617
    2.5272	    3.5738
    2.6074	    3.6873
    2.5848	    3.6554
    2.5399	    3.5917
    2.4812	    3.5089
    2.4135	    3.4124
    2.4903	    3.5218
    2.4814	    3.5087
    2.4148	    3.4146
    2.3853	    3.3714
    2.3614	    3.3386
    2.3078	    3.2542
    2.2125	    3.1226
    2.2073	    3.1137
    2.1548	    3.0397
    2.1361	    3.0179
    2.0789	    2.9398
    1.9813	    2.8009
    1.8646	    2.6345
    1.8071	    2.5529
    1.7371	    2.4566
    1.6352	    2.3115
    1.6206	    2.2908
    1.5531	    2.1914
    1.5021	    2.1154
    1.5148	    2.1294
    1.4869	    2.0953
    1.5336	    2.1612
    1.4756	    2.0855
    1.4342	    2.0250
    1.3986	    1.9774
    1.3704	    1.9377
    1.2618	    1.7841
    1.2955	    1.8315
    1.2698	    1.7942
    1.2641	    1.7855
    1.2371	    1.7434
    1.2164	    1.7157
    1.2185	    1.7199
    1.2283	    1.7352
    1.2117	    1.7083
    1.2046	    1.6919
    1.1536	    1.6242
    1.1685	    1.6420
    1.1584	    1.6270
    1.1330	    1.5860
    1.1069	    1.5571
    1.0963	    1.5454
    1.0870	    1.5333
    1.0974	    1.5460
    1.1023	    1.5517
    1.1000	    1.5497
    1.1166	    1.5747
    1.1004	    1.5557
    1.1117	    1.5716
    1.1128	    1.5736
